订单,活动,物料,工序短文本,标准值1,标准值2,标准值3
100000366064,0705,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.100
100000366064,0710,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.900
100000366064,0715,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1
100000366101,0705,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.100
100000366101,0710,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.900
100000366101,0715,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1
100000366103,0705,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.100
100000366103,0710,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.900
100000366103,0715,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1
100000366105,0705,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.100
100000366105,0710,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.900
100000366105,0715,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1
100000366108,0705,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.100
100000366108,0710,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.900
100000366108,0715,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1
100000366111,0705,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.100
100000366111,0710,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.900
100000366111,0715,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1
100000366114,0705,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.100
100000366114,0710,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.900
100000366114,0715,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1
100000366118,0705,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.100
100000366118,0710,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.900
100000366118,0715,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1
100000366121,0705,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.100
100000366121,0710,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.900
100000366121,0715,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1
100000366962,0705,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.100
100000366962,0710,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.900
100000366962,0715,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1
100000366965,0705,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.100
100000366965,0710,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.900
100000366965,0715,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1
100000367389,0705,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.100
100000367389,0710,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.900
100000367389,0715,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1
100000367391,0705,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.100
100000367391,0710,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.900
100000367391,0715,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1
100000367394,0705,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.100
100000367394,0710,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.900
100000367394,0715,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1
100000371582,0705,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.100
100000371582,0715,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1
100000371644,0705,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.100
100000371644,0715,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1
100000371754,0705,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.100
100000371754,0710,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.900
100000371754,0715,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1
100000371755,0705,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.100
100000371755,0710,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.900
100000371755,0715,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1
100000371756,0705,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.100
100000371756,0710,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.900
100000371756,0715,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1
100000372023,0705,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.100
100000372023,0710,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.900
100000372023,0715,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1
100000372024,0705,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.100
100000372024,0710,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.900
100000372024,0715,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1
100000372025,0705,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.100
100000372025,0710,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.900
100000372025,0715,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1
100000377197,0015,M0101-5225,五轴加工中心DMU50C-FIU（北京）,0,0,0.963
100000377197,0310,M0101-5225,五轴加工中心DMU50C-FIU（北京）,0,0,2.947
100000377197,0315,M0101-5225,五轴加工中心DMU50C-FIU（北京）,0,0,1.960
100000377200,0015,M0101-5225,五轴加工中心DMU50C-FIU（北京）,0,0,0.963
100000377200,0310,M0101-5225,五轴加工中心DMU50C-FIU（北京）,0,0,2.947
100000377200,0315,M0101-5225,五轴加工中心DMU50C-FIU（北京）,0,0,1.960
100000385696,0010,M0106-301806,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.680
100000385696,0015,M0106-301806,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.250
100000387336,0705,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.100
100000387336,0710,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.900
100000387336,0715,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1
100000387337,0705,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.100
100000387337,0710,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.900
100000387337,0715,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1
100000387338,0705,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.100
100000387338,0710,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.900
100000387338,0715,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1
100000387429,0705,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.100
100000387429,0710,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.900
100000387429,0715,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1
100000387749,0705,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.100
100000387749,0710,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.900
100000387749,0715,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1
100000387751,0705,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.100
100000387751,0710,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.900
100000387751,0715,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1
100000387835,0705,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.100
100000387835,0710,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.900
100000387835,0715,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1
100000387837,0705,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.100
100000387837,0710,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.900
100000387837,0715,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1
100000388148,0705,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.100
100000388148,0710,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.900
100000388148,0715,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1
100000388207,0715,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1
100000414175,0010,M0106-300430,五轴加工中心DMU50C-FIU（北京）,0.050,0.200,0.300
100000414176,0010,M0106-300430,五轴加工中心DMU50C-FIU（北京）,0.050,0.200,0.300
100000414660,0025,M0106-301759,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1.500
100000414660,0420,M0106-301759,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1.500
100000414660,0425,M0106-301759,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.800
100000414660,0430,M0106-301759,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1.200
100000427368,0015,M0101-5225,五轴加工中心DMU50C-FIU（北京）,0,0,0.963
100000427368,0310,M0101-5225,五轴加工中心DMU50C-FIU（北京）,0,0,2.947
100000427368,0315,M0101-5225,五轴加工中心DMU50C-FIU（北京）,0,0,1.960
100000427444,0015,M0101-5225,五轴加工中心DMU50C-FIU（北京）,0,0,0.963
100000427444,0310,M0101-5225,五轴加工中心DMU50C-FIU（北京）,0,0,2.947
100000427444,0315,M0101-5225,五轴加工中心DMU50C-FIU（北京）,0,0,1.960
100000427547,0015,M0101-5225,五轴加工中心DMU50C-FIU（北京）,0,0,0.963
100000427547,0310,M0101-5225,五轴加工中心DMU50C-FIU（北京）,0,0,2.947
100000427547,0315,M0101-5225,五轴加工中心DMU50C-FIU（北京）,0,0,1.960
100000430979,0020,M0101-4289,五轴加工中心DMU50C-FIU（北京）,0,0,0.169
100000431038,0020,M0101-4289,五轴加工中心DMU50C-FIU（北京）,0,0,0.169
100000432622,0010,M0106-008861,五轴加工中心DMU50C-FIU（北京）,0,0,0.632
100000432622,0015,M0106-008861,五轴加工中心DMU50C-FIU（北京）,0,0,3.692
100000432622,0605,M0106-008861,五轴加工中心DMU50C-FIU（北京）,0,0,1.880
100000432622,0610,M0106-008861,五轴加工中心DMU50C-FIU（北京）,0,0,0.336
100000437867,0010,M0106-008861,五轴加工中心DMU50C-FIU（北京）,0,0,0.632
100000437867,0015,M0106-008861,五轴加工中心DMU50C-FIU（北京）,0,0,3.692
100000437867,0605,M0106-008861,五轴加工中心DMU50C-FIU（北京）,0,0,1.880
100000437867,0610,M0106-008861,五轴加工中心DMU50C-FIU（北京）,0,0,0.336
100000437870,0025,M0106-008862,五轴加工中心DMU50C-FIU（北京）,0,0,1.459
100000437870,0030,M0106-008862,五轴加工中心DMU50C-FIU（北京）,0,0,2.325
100000438024,0010,M0106-008861,五轴加工中心DMU50C-FIU（北京）,0,0,0.632
100000438024,0015,M0106-008861,五轴加工中心DMU50C-FIU（北京）,0,0,3.692
100000438024,0605,M0106-008861,五轴加工中心DMU50C-FIU（北京）,0,0,1.880
100000438024,0610,M0106-008861,五轴加工中心DMU50C-FIU（北京）,0,0,0.336
100000438065,0025,M0106-008862,五轴加工中心DMU50C-FIU（北京）,0,0,1.459
100000438065,0030,M0106-008862,五轴加工中心DMU50C-FIU（北京）,0,0,2.325
100000444513,0015,M0106-301631,五轴加工中心DMU50C-FIU（北京）,0,0,2.327
100000444513,0025,M0106-301631,五轴加工中心DMU50C-FIU（北京）,0,0,4.660
100000449769,0010,M0106-008861,五轴加工中心DMU50C-FIU（北京）,0,0,0.632
100000449769,0015,M0106-008861,五轴加工中心DMU50C-FIU（北京）,0,0,3.692
100000449769,0605,M0106-008861,五轴加工中心DMU50C-FIU（北京）,0,0,1.880
100000449769,0610,M0106-008861,五轴加工中心DMU50C-FIU（北京）,0,0,0.336
100000449787,0025,M0106-008862,五轴加工中心DMU50C-FIU（北京）,0,0,1.459
100000449787,0030,M0106-008862,五轴加工中心DMU50C-FIU（北京）,0,0,2.325
100000449904,0020,M0106-005307,五轴加工中心DMU50C-FIU（北京）,0,0,1.403
100000449904,0025,M0106-005307,五轴加工中心DMU50C-FIU（北京）,0,0,0.447
100000449905,0020,M0106-005307,五轴加工中心DMU50C-FIU（北京）,0,0,1.403
100000449905,0025,M0106-005307,五轴加工中心DMU50C-FIU（北京）,0,0,0.447
100000450035,0020,M0106-005307,五轴加工中心DMU50C-FIU（北京）,0,0,1.403
100000450035,0025,M0106-005307,五轴加工中心DMU50C-FIU（北京）,0,0,0.447
100000455839,0705,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.100
100000455839,0710,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.900
100000455839,0715,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1
100000455853,0705,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.100
100000455853,0710,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.900
100000455853,0715,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1
100000455872,0705,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.100
100000455872,0710,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.900
100000455872,0715,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1
100000455873,0705,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.100
100000455873,0710,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.900
100000455873,0715,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1
100000455874,0705,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.100
100000455874,0710,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.900
100000455874,0715,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1
100000455875,0705,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.100
100000455875,0710,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.900
100000455875,0715,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1
100000455876,0705,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.100
100000455876,0710,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.900
100000455876,0715,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1
100000455877,0705,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.100
100000455877,0710,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.900
100000455877,0715,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1
100000455887,0705,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.100
100000455887,0710,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.900
100000455887,0715,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1
100000455888,0705,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.100
100000455888,0710,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.900
100000455888,0715,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1
100000455927,0705,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.100
100000455927,0710,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.900
100000455927,0715,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1
100000455928,0705,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.100
100000455928,0710,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.900
100000455928,0715,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1
100000455941,0705,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.100
100000455941,0710,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.900
100000455941,0715,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1
100000456016,0705,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.100
100000456016,0710,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.900
100000456016,0715,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1
100000456017,0705,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.100
100000456017,0710,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.900
100000456017,0715,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1
100000456019,0705,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.100
100000456019,0710,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.900
100000456019,0715,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1
100000456067,0705,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.100
100000456067,0710,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.900
100000456067,0715,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1
100000456068,0705,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.100
100000456068,0715,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1
100000456072,0705,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.100
100000456072,0710,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.900
100000456072,0715,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1
100000456099,0705,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.100
100000456099,0710,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.900
100000456099,0715,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1
100000456100,0705,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.100
100000456100,0710,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.900
100000456100,0715,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1
100000456101,0705,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.100
100000456101,0710,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.900
100000456101,0715,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,1
100000456150,0705,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.100
100000456150,0710,M0106-009629,五轴加工中心DMU50C-FIU（北京）,0.500,0.100,0.900
