订单,活动,物料,工序短文本,标准值1,标准值2,标准值3
100000568131,0030,M0106-007775,数控立式车床KV600（北京）,0.475,0.084,0.760
100000568131,0035,M0106-007775,数控立式车床KV600（北京）,0.459,0.084,0.180
100000568133,0030,M0106-007775,数控立式车床KV600（北京）,0.475,0.084,0.760
100000568133,0035,M0106-007775,数控立式车床KV600（北京）,0.459,0.084,0.180
100000568136,0030,M0106-007775,数控立式车床KV600（北京）,0.475,0.084,0.760
100000568136,0035,M0106-007775,数控立式车床KV600（北京）,0.459,0.084,0.180
100000568348,0010,M0101-6012,数控立式车床KV600（北京）,1.250,0.525,1.940
100000568351,0010,M0101-6012,数控立式车床KV600（北京）,1.250,0.525,1.940
100000568354,0010,M0101-6012,数控立式车床KV600（北京）,1.250,0.525,1.940
100000568358,0010,M0101-6012,数控立式车床KV600（北京）,1.250,0.525,1.940
100000568360,0010,M0101-6012,数控立式车床KV600（北京）,1.250,0.525,1.940
100000568364,0010,M0101-6012,数控立式车床KV600（北京）,1.250,0.525,1.940
100000568368,0010,M0101-6012,数控立式车床KV600（北京）,1.250,0.525,1.940
100000568370,0010,M0101-6012,数控立式车床KV600（北京）,1.250,0.525,1.940
100000568374,0010,M0101-6012,数控立式车床KV600（北京）,1.250,0.525,1.940
100000568378,0010,M0101-6012,数控立式车床KV600（北京）,1.250,0.525,1.940
100000568380,0010,M0101-6012,数控立式车床KV600（北京）,1.250,0.525,1.940
100000568384,0010,M0101-6012,数控立式车床KV600（北京）,1.250,0.525,1.940
100000568388,0010,M0101-6012,数控立式车床KV600（北京）,1.250,0.525,1.940
100000573395,0010,M0202-2794,数控立式车床KV600（北京）,0.525,0.100,3.460
100000573395,0012,M0202-2794,数控立式车床KV600（北京）,0.475,0.100,1.280
100000573539,0010,M0101-6012,数控立式车床KV600（北京）,1.250,0.525,1.940
100000573541,0010,M0101-6012,数控立式车床KV600（北京）,1.250,0.525,1.940
100000573543,0010,M0101-6012,数控立式车床KV600（北京）,1.250,0.525,1.940
100000573545,0010,M0101-6012,数控立式车床KV600（北京）,1.250,0.525,1.940
100000573619,0010,M0101-5420,数控立式车床KV600（北京）,0.600,0.400,2.120
100000574049,0030,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.420
100000574049,0035,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.180
100000574049,0040,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.680
100000574049,0045,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.540
100000574052,0030,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.420
100000574052,0035,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.180
100000574052,0040,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.680
100000574052,0045,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.540
100000574055,0030,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.420
100000574055,0035,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.180
100000574055,0040,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.680
100000574055,0045,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.540
100000574058,0030,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.420
100000574058,0035,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.180
100000574058,0040,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.680
100000574058,0045,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.540
100000574060,0030,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.420
100000574060,0035,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.180
100000574060,0040,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.680
100000574060,0045,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.540
100000574113,0010,M0101-6012,数控立式车床KV600（北京）,1.250,0.525,1.940
100000597373,0030,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.420
100000597373,0035,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.180
100000597373,0040,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.680
100000597373,0045,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.540
100000597374,0030,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.420
100000597374,0035,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.180
100000597374,0040,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.680
100000597374,0045,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.540
100000597375,0030,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.420
100000597375,0035,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.180
100000597375,0040,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.680
100000597375,0045,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.540
100000597376,0030,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.420
100000597376,0035,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.180
100000597376,0040,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.680
100000597376,0045,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.540
100000597423,0030,M0106-007775,数控立式车床KV600（北京）,0.475,0.084,0.760
100000597423,0035,M0106-007775,数控立式车床KV600（北京）,0.459,0.084,0.180
100000597424,0030,M0106-007775,数控立式车床KV600（北京）,0.475,0.084,0.760
100000597424,0035,M0106-007775,数控立式车床KV600（北京）,0.459,0.084,0.180
100000597425,0030,M0106-007775,数控立式车床KV600（北京）,0.475,0.084,0.760
100000597425,0035,M0106-007775,数控立式车床KV600（北京）,0.459,0.084,0.180
100000597470,0030,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.420
100000597470,0035,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.180
100000597470,0040,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.680
100000597470,0045,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.540
100000597471,0030,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.420
100000597471,0035,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.180
100000597471,0040,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.680
100000597471,0045,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.540
100000597511,0030,M0106-007775,数控立式车床KV600（北京）,0.475,0.084,0.760
100000597511,0035,M0106-007775,数控立式车床KV600（北京）,0.459,0.084,0.180
100000597512,0030,M0106-007775,数控立式车床KV600（北京）,0.475,0.084,0.760
100000597512,0035,M0106-007775,数控立式车床KV600（北京）,0.459,0.084,0.180
100000597513,0030,M0106-007775,数控立式车床KV600（北京）,0.475,0.084,0.760
100000597513,0035,M0106-007775,数控立式车床KV600（北京）,0.459,0.084,0.180
100000597518,0030,M0106-007775,数控立式车床KV600（北京）,0.475,0.084,0.760
100000597518,0035,M0106-007775,数控立式车床KV600（北京）,0.459,0.084,0.180
100000597519,0030,M0106-007775,数控立式车床KV600（北京）,0.475,0.084,0.760
100000597519,0035,M0106-007775,数控立式车床KV600（北京）,0.459,0.084,0.180
100000597532,0030,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.420
100000597532,0035,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.180
100000597532,0040,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.680
100000597532,0045,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.540
100000597533,0030,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.420
100000597533,0035,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.180
100000597533,0040,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.680
100000597533,0045,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.540
100000597534,0030,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.420
100000597534,0035,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.180
100000597534,0040,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.680
100000597534,0045,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.540
100000597535,0030,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.420
100000597535,0035,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.180
100000597535,0040,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.680
100000597535,0045,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.540
100000597536,0030,M0106-006143,数控立式车床KV600（北京）,0.430,0.030,0.060
100000597536,0035,M0106-006143,数控立式车床KV600（北京）,0.500,0.030,0.920
100000597536,0040,M0106-006143,数控立式车床KV600（北京）,0.450,0.030,0.240
100000597562,0030,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.420
100000597562,0035,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.180
100000597562,0040,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.680
100000597562,0045,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.540
100000597563,0030,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.420
100000597563,0035,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.180
100000597563,0040,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.680
100000597563,0045,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.540
100000597564,0030,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.420
100000597564,0035,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.180
100000597564,0040,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.680
100000597564,0045,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.540
100000597565,0030,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.420
100000597565,0035,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.180
100000597565,0040,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.680
100000597565,0045,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.540
100000597617,0030,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.420
100000597617,0035,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.180
100000597617,0040,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.680
100000597617,0045,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.540
100000597618,0030,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.420
100000597618,0035,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.180
100000597618,0040,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.680
100000597618,0045,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.540
100000597619,0030,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.420
100000597619,0035,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.180
100000597619,0040,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.680
100000597619,0045,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.540
100000597807,0030,M0106-007775,数控立式车床KV600（北京）,0.475,0.084,0.760
100000597807,0035,M0106-007775,数控立式车床KV600（北京）,0.459,0.084,0.180
100000597808,0030,M0106-007775,数控立式车床KV600（北京）,0.475,0.084,0.760
100000597808,0035,M0106-007775,数控立式车床KV600（北京）,0.459,0.084,0.180
100000597809,0030,M0106-007775,数控立式车床KV600（北京）,0.475,0.084,0.760
100000597809,0035,M0106-007775,数控立式车床KV600（北京）,0.459,0.084,0.180
100000597877,0010,M0202-2794,数控立式车床KV600（北京）,0.525,0.100,3.460
100000597877,0012,M0202-2794,数控立式车床KV600（北京）,0.475,0.100,1.280
100000598028,0010,M0202-2794,数控立式车床KV600（北京）,0.525,0.100,3.460
100000598028,0012,M0202-2794,数控立式车床KV600（北京）,0.475,0.100,1.280
100000598096,0030,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.420
100000598096,0035,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.180
100000598096,0040,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.680
100000598096,0045,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.540
100000598097,0030,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.420
100000598097,0035,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.180
100000598097,0040,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.680
100000598097,0045,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.540
100000598098,0030,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.420
100000598098,0035,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.180
100000598098,0040,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.680
100000598098,0045,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.540
100000598112,0030,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.420
100000598112,0035,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.180
100000598112,0040,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.680
100000598112,0045,M0106-009704,数控立式车床KV600（北京）,0.584,0.100,0.540
100000598137,0010,M0106-006179,数控立式车床KV600（北京）,0.450,0.100,1
100000598137,0015,M0106-006179,数控立式车床KV600（北京）,0.410,0.150,0.540
100000622360,0010,M0106-006179,数控立式车床KV600（北京）,0.450,0.100,1
100000622360,0015,M0106-006179,数控立式车床KV600（北京）,0.410,0.150,0.540
100000622361,0010,M0106-006179,数控立式车床KV600（北京）,0.450,0.100,1
100000622361,0015,M0106-006179,数控立式车床KV600（北京）,0.410,0.150,0.540
100000622362,0010,M0106-006179,数控立式车床KV600（北京）,0.450,0.100,1
100000622362,0015,M0106-006179,数控立式车床KV600（北京）,0.410,0.150,0.540
100000622470,0010,M0106-006179,数控立式车床KV600（北京）,0.450,0.100,1
100000622470,0015,M0106-006179,数控立式车床KV600（北京）,0.410,0.150,0.540
100000622471,0010,M0106-006179,数控立式车床KV600（北京）,0.450,0.100,1
100000622471,0015,M0106-006179,数控立式车床KV600（北京）,0.410,0.150,0.540
100000622472,0010,M0106-006179,数控立式车床KV600（北京）,0.450,0.100,1
100000622472,0015,M0106-006179,数控立式车床KV600（北京）,0.410,0.150,0.540
100000622473,0010,M0106-006179,数控立式车床KV600（北京）,0.450,0.100,1
100000622473,0015,M0106-006179,数控立式车床KV600（北京）,0.410,0.150,0.540
100000622474,0010,M0106-006179,数控立式车床KV600（北京）,0.450,0.100,1
100000622474,0015,M0106-006179,数控立式车床KV600（北京）,0.410,0.150,0.540
100000622475,0010,M0106-006179,数控立式车床KV600（北京）,0.450,0.100,1
100000622475,0015,M0106-006179,数控立式车床KV600（北京）,0.410,0.150,0.540
100000629462,0010,M0106-006179,数控立式车床KV600（北京）,0.450,0.100,1
100000629462,0015,M0106-006179,数控立式车床KV600（北京）,0.410,0.150,0.540
100000635509,0010,M0106-006179,数控立式车床KV600（北京）,0.450,0.100,1
100000635509,0015,M0106-006179,数控立式车床KV600（北京）,0.410,0.150,0.540
100000647167,0705,M0106-009681,数控立式车床KV600（北京）,0.434,0.325,4.260
100000647218,0705,M0106-009681,数控立式车床KV600（北京）,0.434,0.325,4.260
100000656479,0015,M0101-4289,数控立式车床KV600（北京）,0.900,0.100,0.420
100000656495,0015,M0101-4289,数控立式车床KV600（北京）,0.900,0.100,0.420
100000656496,0015,M0101-4289,数控立式车床KV600（北京）,0.900,0.100,0.420
100000659183,0030,M0106-007775,数控立式车床KV600（北京）,0.475,0.084,0.760
100000659183,0035,M0106-007775,数控立式车床KV600（北京）,0.459,0.084,0.180
100000659185,0030,M0106-007775,数控立式车床KV600（北京）,0.475,0.084,0.760
